protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded,result_source,rerun_replaced
sb_cf,fixed_packet,10,10,6,1140,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.0857553,0,corrected_q_rerun,1
sb_cb,fixed_packet,10,10,6,1140,0.005,1,375.5,57.1779213127861,375.5,57.1779213127861,0,0,0,0,4915.51936444886,4793.00250116569,146.802028656547,414.114301401182,4768.71733579231,5207.11680256687,4915.51936444886,4793.00250116569,3318.75,2271.23409659123,14329.75,31038.0816192907,20928.15,23491.8666264763,3318.75,2271.23409659123,14329.75,31038.0816192907,20928.15,23491.8666264763,0,0,18.0884167967088,7.9046509177628,1215.77365583771,436.224431532254,2152.62890126259,4554.03811279867,52.2263618953043,208.949607318181,190,0,1140,0,0,0,375.5,57.1779213127861,374,88.9434331532229,2253,343.067527876717,2244,533.660598919337,NaN,NaN,0.426625,0.0980283695395878,1.8392475,2.20163586014883,1.4046425,2.06015227041152,0.434605,0.141483589737305,3.06746106746107,5.12002114328169,1,0,0.00564071818622324,0.0635907385507711,0.914590472485071,0.0793902369682823,555,50.8248189446988,77.5,209.652378146882,1.20589445311392,0.526976727850854,11310,22235.8582883057,11002.5,21378.1894686139,11310,22235.8582883057,9022.5,44503.4820884519,9280,45996.4611449524,1214.3849712,0,corrected_q_rerun,1
s7_clean,fixed_packet,10,10,6,1140,0.5,1,375.5,57.1779213127861,375.5,57.1779213127861,0,0,0,0,2344.75486239183,1130.99106325878,63.0535217761385,337.69542058205,2281.70134061569,1468.68648384082,2344.75486239183,1130.99106325878,1558,622.60403207256,5502.725,2392.26069670329,10903.15,18659.6969653092,1558,622.60403207256,5502.725,2392.26069670329,10903.15,18659.6969653092,3.95639452404596,1.05562081836038,50.2467867782664,40.4666213427759,12.6659136047666,1.26904323867008,848.721705206412,1243.79540239853,64.1105405021989,182.099796042492,162,0,1140,0,0,0,375.5,57.1779213127861,374.5,69.8841260489608,2253,343.067527876717,2247,419.304756293765,NaN,NaN,0.427016,0.0785751700885043,0.8786395,0.586918656071013,0.4516235,0.508343485982509,0.427016,0.0785751700885043,1.56283956283956,4.82178080747385,1,0,0.00266262877681256,0.0338319063746092,0.918876972672198,0.0140103691832538,631,228.711685251145,149,444.717165766114,1.39574407717407,1.12407281507711,10773,16810.3088659591,5008.5,9205.64533135857,10773,16810.3088659591,4284,15209.3270692011,9324,28817.6723416442,8.7607122,0,original_stable,0
s7_busy,fixed_packet,10,10,6,1140,0.1,1,375.5,57.1779213127861,375.5,57.1779213127861,0,0,0,0,29797.8058802667,32433.5985516233,6621.42643282735,27029.2755121349,23176.3794474394,5404.32303948848,29797.8058802667,32433.5985516233,21685.5,5774.9700525914,82721.8,91723.5507494978,154977.92,373077.296346711,21685.5,5774.9700525914,82721.8,91723.5507494978,154977.92,373077.296346711,3.72746134203433,0.955128420283809,137.938246559796,27.7039966593403,314.318775712867,40.0959260662835,20959.6728543056,5212.8102602161,458.722109519081,124.667984967032,162,0,1140,0,0,0,375.5,57.1779213127861,370.5,120.70894499366,2253,343.067527876717,2223,724.253669961958,NaN,NaN,0.421847,0.144253542369791,10.989428,7.3903860979297,10.567581,7.53463964029949,0.421847,0.144253542369791,23.4372534372534,218.548185218454,1,0,0.0212442985518023,0.203269448945679,0.911397251780312,0.0971455180020353,1728.5,451.070268134202,1063,127.062047361747,3.83161795999433,0.769555462759452,143797.5,25215.4632989387,58747.5,6003.68173784254,143797.5,25215.4632989387,47859,10139.5513794674,117327,18678.1209621768,105.1731116,0,corrected_q_rerun,1
sf_cf,fixed_packet,15,15,1,190,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,1166.99601269785,72.6902267236504,17.9094742363163,36.6485882893098,1149.08653846154,36.0416384343416,1166.99601269785,72.6902267236504,816.25,301.772362484149,3332.25,778.2550400907,4829.85,256.030025433933,816.25,301.772362484149,3332.25,778.2550400907,4829.85,256.030025433933,89.0814032996848,7.40874849554533,0,0,842.984256747108,27.1047859492402,0,0,27.0208784147453,55.7376758880366,0,0,190,0,0,0,603.5,95.2965355213102,604,88.9434331532229,603.5,95.2965355213102,604,88.9434331532229,NaN,NaN,0.11476,0.0168992522991123,0.70455,0.152220332739373,0.57345,0.099108396942163,0.1311,0.0531119357972103,-0.224136224136224,1.84509524724465,1,0,0.000324876907749361,0.00412795250391873,0.949002593029073,0.0103368108320964,827,114.355842625572,86,190.59307104262,1.14221514955129,0.293356188884403,8645,13277.9839493026,8645,13277.9839493026,17670,28970.1467984783,7980,16899.2522991123,16340,36212.6834980979,0.7681067,0,original_stable,0
sf_cb,fixed_packet,15,15,1,190,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,1599.62485857709,141.635473399374,29.9243936664506,64.595671996465,1569.70046491064,206.231145395839,1599.62485857709,141.635473399374,1203.75,206.475826962839,4185.375,2180.70238784599,6208.82499999999,97.5201213501142,1203.75,206.475826962839,4185.375,2180.70238784599,6208.82499999999,97.5201213501142,106.151683619108,16.8720370793436,0,0,895.713801228045,183.44208868985,144.836416261163,14.8700097552025,42.9985638023265,24.7910840301294,190,0,190,0,0,0,603.5,95.2965355213102,603.5,95.2965355213102,603.5,95.2965355213102,603.5,95.2965355213102,NaN,NaN,0.114665,0.018106341749049,0.96529,0.0669616989596406,0.850625,0.0488553572105915,0.114665,0.018106341749049,0.779508779508779,8.09045524452923,1,0,0,0,0.948272236023554,0.00105674518947261,897,254.124094723494,136.5,57.1779213127861,1.22630823053856,0.13047938963226,15010,19313.4311989855,15010,19313.4311989855,30970,41041.0412978443,12540,4828.35779974638,25935,10863.8050494294,0.7248621,0,original_stable,0
sb_cf,fixed_packet,15,15,1,190,0.005,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,1671.36736041696,584.143177700054,43.1371857116181,180.781209360166,1628.23017470535,403.361968339889,1671.36736041696,584.143177700054,1192.5,476.482677606551,4872.24999999999,505.07163826295,7607.37499999999,4872.51186120471,1192.5,476.482677606551,4872.24999999999,505.07163826295,7607.37499999999,4872.51186120471,0,0,20.3952152374257,10.9910436513336,1337.06079262734,243.640034768204,12.4347738331924,9.51100367012582,68.3393930073924,139.219886250225,0,0,190,0,0,0,603.5,95.2965355213102,604,101.649637889398,603.5,95.2965355213102,604,101.649637889398,NaN,NaN,0.1146775,0.0182651693082511,1.0090275,0.511964754332319,0.853025,0.403167876278824,0.1560025,0.108796878053496,0.209244209244209,3.57187019766574,1,0,1.19124766516811e-05,0.000151362367249705,0.948236025044598,0.00151684930177579,1013,12.7062047361747,217.5,476.482677606551,1.35968101582838,0.732736243422239,53010,4828.35779974638,39315,3049.48913668193,53010,4828.35779974638,30815,62323.9342309369,41325,90531.7087452447,56.3943633,0,corrected_q_rerun,1
sb_cb,fixed_packet,15,15,1,190,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,592.313685618251,472.34768997001,2.35931853381518,18.8920338875494,589.954367084436,491.239723857559,592.313685618251,472.34768997001,420,0,1236.75,149.29790565005,2998.34999999999,9352.40199606125,420,0,1236.75,149.29790565005,2998.34999999999,9352.40199606125,0,0,21.3710538889926,21.0601480935327,27.7426158020189,25.6981068228799,86.2985368907831,150.216163731869,74.5421605026417,294.265305209278,190,0,190,0,0,0,603.5,95.2965355213102,603.5,95.2965355213102,603.5,95.2965355213102,603.5,95.2965355213102,NaN,NaN,0.114665,0.018106341749049,0.3571825,0.228616388715623,0.2371025,0.211717136416511,0.12008,0.0168992522991124,0.168294168294168,1.16803174460934,1,0,0,0,0.948272236023554,0.00105674518947261,1043,1410.38872571539,255.5,806.844000747093,1.42473692593284,1.40400987290218,11140,61370.9688757238,9772.5,52254.2669775184,11140,61370.9688757238,8575,41231.6343688869,9685,47330.6126422507,22.3469049,0,original_stable,0
s7_clean,fixed_packet,15,15,1,190,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,504.042200320742,109.327754184905,1.31797498874109,5.2554460293398,502.724225332001,104.072308155566,504.042200320742,109.327754184905,429.75,15.8827559202184,845.7,382.45676255886,1247.395,796.615505934472,429.75,15.8827559202184,845.7,382.45676255886,1247.395,796.615505934472,3.94640621052516,1.42962074921989,36.6510836015334,5.20284603472269,36.5544615494458,2.74038121209607,70.6423977635958,76.7674154274673,2.92987620690034,23.4128071562522,162,0,190,0,0,0,603.5,95.2965355213102,603.5,95.2965355213102,603.5,95.2965355213102,603.5,95.2965355213102,NaN,NaN,0.114665,0.018106341749049,0.304254,0.114012775097695,0.189589,0.0959064333486464,0.114665,0.018106341749049,0.0793380793380792,0.28444138366539,1,0,1.82608856444699e-16,6.84288209215879e-17,0.948272236023554,0.00105674518947261,745,50.8248189446988,11,88.9434331532229,1.01808565559815,0.14452350096452,693,5603.43628865304,346.5,2801.71814432652,693,5603.43628865304,346.5,2801.71814432652,693,5603.43628865304,6.402825,0,original_stable,0
s7_busy,fixed_packet,15,15,1,190,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,3138.82250052175,1723.16624574661,127.912297202298,348.029111780242,3010.91020331946,1375.13713396637,3138.82250052175,1723.16624574661,2186,1804.28107253681,9148.82499999999,784.290487340469,14181.28,17.0263143464759,2186,1804.28107253681,9148.82499999999,784.290487340469,14181.28,17.0263143464759,4.11257949889608,1.79288346494698,83.3641571194763,30.0394643885505,82.2460648732961,29.6475551749258,2276.04869479014,1178.47964118947,213.138707037643,135.177589748477,162,0,190,0,0,0,603.5,95.2965355213102,604,101.649637889398,603.5,95.2965355213102,604,101.649637889398,NaN,NaN,0.11476,0.0193134311989855,1.8969025,1.35945590403043,1.7821425,1.34014247283145,0.11476,0.0193134311989855,0.830982830982831,3.43090742135984,1,0,0.000801439597104325,0.0101832556044849,0.948524206396092,0.00214484195145589,1693,152.474456834096,794.5,628.957134440647,2.31567103109656,0.834429566348623,185440.5,63639.026421131,81805.5,30818.8995875917,185440.5,63639.026421131,68859,38423.5631221923,156177,83251.0534314166,73.7718649,0,original_stable,0
sf_cf,fixed_packet,15,15,2,380,0.2,0.5,603.5,95.2965355213102,410,2363.35408092849,193.5,2458.6506164498,193.5,2458.6506164498,NaN,NaN,NaN,NaN,NaN,NaN,11335.4094259348,98327.7758587343,NaN,NaN,NaN,NaN,NaN,NaN,2516.25,4208.93031885787,17866.75,87205.8596555508,341334.449999997,4072668.34395686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,603.5,95.2965355213102,411.5,2357.00097856041,1207,190.59307104262,823,4714.00195712081,NaN,NaN,0.15625,0.895660371852954,63.82745,783.76279865769,61.15232,754.511971796589,2.67513,29.2508268611004,298.030312030312,3796.73937028769,0.683306055646481,4.02397809566253,NaN,NaN,0.912202579390286,0.477925318420539,17702,209626.96573741,1202.5,10387.3223718228,5.83191514860978,53.1874359926584,891480,10313372.2602583,891480,10313372.2602583,6520420,80594948.3933666,377890,3966241.80839693,2518880,30146487.2329534,2.1951232,0,corrected_q_rerun,1
sf_cb,fixed_packet,15,15,2,380,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,2081.21357330375,681.715818792746,37.2798059073584,7.00897109035439,2043.93376739639,688.724789883102,2081.21357330375,681.715818792746,1517.5,158.827559202184,5354.875,2765.18780571004,8540.54999999999,7849.25797577183,1517.5,158.827559202184,5354.875,2765.18780571004,8540.54999999999,7849.25797577183,150.475524225881,26.2952868612692,0,0,923.371480903788,617.841281382517,354.79404431068,19.9813684361037,45.2927179560408,117.160163797957,190,0,380,0,0,0,603.5,95.2965355213102,603,88.9434331532229,1207,190.59307104262,1206,177.886866306446,NaN,NaN,0.229215,0.0347514699534378,1.255495,0.21454426697031,1.02628,0.249295736923747,0.229215,0.0347514699534378,1.11014511014511,2.67028783282336,1,0,9.28460128694201e-05,0.00117972044845193,0.948214595436496,0.00178913828974253,940,978.377764685452,143.5,349.420630244804,1.23838272608443,0.61663244104188,18620,84496.2614955617,18620,84496.2614955617,39140,178649.238590616,13110,33798.5045982247,27265,66389.9197465128,0.6453044,0,original_stable,0
sb_cf,fixed_packet,15,15,2,380,0.0005,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,52988.3530341392,226304.187946276,25212.6744444689,164652.884389788,27775.6785896704,61651.303556488,52988.3530341392,226304.187946276,32756.25,107160.954193713,169534.625,773180.499574192,241290.599999999,880322.712115924,32756.25,107160.954193713,169534.625,773180.499574192,241290.599999999,880322.712115924,0,0,37.6649087204385,79.1640386647921,26123.6491572293,56475.2404271505,660.186836136161,3091.41011116468,574.177687584442,2005.48897950807,0,0,380,0,0,0,603.5,95.2965355213102,581,241.417889987319,1207,190.59307104262,1162,482.835779974638,NaN,NaN,0.22073,0.09237410843199,30.536265,118.82607604483,29.968215,117.725845776724,0.56805,1.10023026810537,7.05630705630706,556.150680029676,1,0,0.047399893673312,0.471239801594963,0.945001258641347,0.0254177513943556,1759.5,3208.31669588411,915,3329.02564087777,2.5109939146959,5.27760257765281,389690,1233645.4178352,263822.5,777778.557413094,389690,1233645.4178352,233422.5,747474.259117317,347320,1192604.37653736,59.4761656,0,corrected_q_rerun,1
sb_cb,fixed_packet,15,15,2,380,0.02,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,1268.72156438449,968.273611026276,14.7404958314568,74.730722700572,1253.98106855304,893.542888325703,1268.72156438449,968.273611026276,952.5,349.420630244804,3086.24999999999,5809.91211561583,5067.69999999999,8571.60571502356,952.5,349.420630244804,3086.24999999999,5809.91211561583,5067.69999999999,8571.60571502356,0,0,18.8284897131998,11.8700654519248,314.266900723866,241.291527877531,306.656158349718,487.932553715075,44.229519766254,152.448741281172,190,0,380,0,0,0,603.5,95.2965355213102,603.5,95.2965355213102,1207,190.59307104262,1207,190.59307104262,NaN,NaN,0.22933,0.0362126834980979,0.766245,0.705257893881376,0.531785,0.642489242484673,0.23446,0.062768651396703,0.455640455640455,0.412596292789357,1,0,7.81033165873003e-17,9.92396731132507e-16,0.948272236023554,0.00105674518947261,967.5,146.121354466009,154.5,501.8950870789,1.25523264754666,0.791337696794984,11230,21727.6100988587,10487.5,20869.9412791669,11230,21727.6100988587,7327.5,33194.9598732564,7810,34687.9389297569,1833.6523815,1,corrected_q_rerun,1
s7_clean,fixed_packet,15,15,2,380,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,810.716127154296,160.635673113333,6.6466253473786,33.4793295754982,804.069501806918,127.156343537835,810.716127154296,160.635673113333,639,12.7062047361747,1580.75,630.863065151078,2469.31,1061.34928161269,639,12.7062047361747,1580.75,630.863065151078,2469.31,1061.34928161269,3.95135738529641,1.44989311862123,37.5158009204846,5.44527705468928,37.6345302562638,16.838278873843,176.146709102692,112.595705492266,6.82110414218082,24.5037467461017,162,0,380,0,0,0,603.5,95.2965355213102,603.5,95.2965355213102,1207,190.59307104262,1207,190.59307104262,NaN,NaN,0.22933,0.0362126834980979,0.489362,0.174202066932955,0.260032,0.137989383434857,0.22933,0.0362126834980979,0.125706125706125,0.585121313222157,1,0,5.83526940192177e-17,7.41441277115536e-16,0.948272236023554,0.00105674518947261,767.5,44.4717165766114,25.5,95.2965355213102,1.04210558112457,0.15125769596359,2110.5,400.245449189503,1039.5,400.245449189503,2110.5,400.245449189503,787.5,2801.71814432652,1606.5,6003.68173784254,7.5398377,0,original_stable,0
s7_busy,fixed_packet,15,15,2,380,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,6681.31890453542,6083.80047949421,777.753505365832,1603.11561192936,5903.56539916959,4480.68486756485,6681.31890453542,6083.80047949421,4156,482.835779974638,19780.075,22382.9326081268,38665.265,140297.656118254,4156,482.835779974638,19780.075,22382.9326081268,38665.265,140297.656118254,4.19067652324828,1.57000952423938,118.113248168367,180.690245389375,119.071028625095,169.643461445238,4750.68082909522,3315.67504695381,369.509616757653,813.106104252188,162,0,380,0,0,0,603.5,95.2965355213102,605.5,57.1779213127861,1207,190.59307104262,1211,114.355842625572,NaN,NaN,0.2301275,0.0222040927764653,4.0485,4.09334197437289,3.8183725,4.07113788159642,0.2301275,0.0222040927764653,3.63524163524164,16.4973715406787,1,0,0.00445682556303477,0.0444686713734319,0.947465853937743,0.000362687263301304,2473.5,1188.03014283233,1379.5,3246.43531009263,3.28092356023243,5.01917348303819,213223.5,85252.2806773641,86499,16810.3088659591,213223.5,85252.2806773641,69930,64039.2718703205,172147.5,234944.078674238,59.3851913,0,original_stable,0
sf_cf,fixed_packet,15,15,3,570,0.1,0,603.5,95.2965355213102,276,1092.73360731102,327.5,997.437071789714,328.5,1010.14327652589,NaN,NaN,NaN,NaN,NaN,NaN,600637.415600465,3086794.28868987,NaN,NaN,NaN,NaN,NaN,NaN,496131.25,5269024.86275284,1410274,2512855.28585433,1583002.7,2124557.48097824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,603.5,95.2965355213102,187,864.021922059879,1810.5,285.889606563931,561,2592.06576617964,NaN,NaN,0.10659,0.492492495574131,200.222175,847.951050778542,196.801065,842.299076787797,3.42111,5.65197399074523,495.509391509392,177.562324100531,0.455631652368765,1.73871332123684,NaN,NaN,0.817511049835773,0.501058088190213,13375.5,12966.6819332663,9519,4370.9344292441,39.6279150915964,168.771577645609,1816305,1568009.19546764,1816305,1568009.19546764,7391475,7934198.95443325,834130,1079137.96824332,3314520,6144466.48631936,1.1774373,0,corrected_q_rerun,1
sf_cb,fixed_packet,15,15,3,570,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,2820.36296257648,2127.78457760635,94.6240690802843,409.773933852865,2725.73889349619,1718.01064375349,2820.36296257648,2127.78457760635,2047.5,1429.44803281965,7640.625,6208.56928921336,12037.825,14749.68011287,2047.5,1429.44803281965,7640.625,6208.56928921336,12037.825,14749.68011287,217.136632377333,16.0227608810152,0,0,1005.82328727249,543.226051870789,672.410477927042,1033.90654095971,70.3684959193313,156.900811804004,190,0,570,0,0,0,603.5,95.2965355213102,604.5,95.2965355213102,1810.5,285.889606563931,1813.5,285.889606563931,NaN,NaN,0.344315,0.0511424740631032,1.70408,1.54443918568203,1.359765,1.49329671161893,0.344315,0.0511424740631032,0.559236559236559,2.3715900731876,1,0,0.000461501151370252,0.00537673501946345,0.949254563401611,0.00713522369116785,1041.5,171.533763938358,224,533.660598919337,1.37036050483859,0.825793746336863,26695,3621.26834980979,26695,3621.26834980979,58425,25348.8784486685,19855,47076.4885475272,42560,101395.513794674,0.6704174,0,original_stable,0
sb_cf,fixed_packet,15,15,3,570,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.4806336,0,corrected_q_rerun,1
sb_cb,fixed_packet,15,15,3,570,0.005,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,3457.26858818748,2542.777599814,139.708957150232,810.05335060108,3317.55963103725,1732.72424921292,3457.26858818748,2542.777599814,2518.75,1350.03425321856,9240.5,7388.65805408557,14420.825,24962.9274798072,2518.75,1350.03425321856,9240.5,7388.65805408557,14420.825,24962.9274798072,0,0,18.3295414602533,1.05330834991948,1264.0172892936,860.745265148102,1236.86461983326,825.398330456929,38.3481804501368,45.5273452579684,190,0,570,0,0,0,603.5,95.2965355213102,604.5,95.2965355213102,1810.5,285.889606563931,1813.5,285.889606563931,NaN,NaN,0.344305,0.0510154120157416,2.0885075,1.85755183589322,1.7402125,1.79205135047824,0.348295,0.0655004854149805,0.834570834570835,10.0388520395805,1,0,0.000279414165391447,0.00335128828186821,0.947572349304049,0.00283472872182135,897,241.417889987319,134,63.5310236808735,1.22196943068355,0.0702205566612977,7715,698.841260489608,7395,952.965355213102,7715,698.841260489608,6102.5,15342.7422189309,6350,16009.8179675801,1705.8224511,0,corrected_q_rerun,1
s7_clean,fixed_packet,15,15,3,570,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,1253.12401827788,757.55234516125,11.2124940959369,76.6773935461325,1241.91152418194,680.874951615118,1253.12401827788,757.55234516125,900.5,298.595811300105,2757.3,3346.81432750841,4707.905,5202.49199820306,900.5,298.595811300105,2757.3,3346.81432750841,4707.905,5202.49199820306,3.95131619415855,1.49200800651698,39.1479585672075,13.9039842487556,38.602765023781,7.16851568430905,414.043670844363,595.742514556136,14.1658135524336,62.5679291194001,162,0,570,0,0,0,603.5,95.2965355213102,603.5,95.2965355213102,1810.5,285.889606563931,1810.5,285.889606563931,NaN,NaN,0.343995,0.0543190252471468,0.7567075,0.57660121782524,0.4127125,0.522282192578093,0.343995,0.0543190252471468,0.285642285642285,0.359611366054581,1,0,0,0,0.948272236023554,0.00105674518947261,799.5,146.121354466009,53,241.417889987319,1.08744329353354,0.386221784687655,4126.5,11607.1180264956,2016,5603.43628865304,4126.5,11607.1180264956,1638,7204.41808541105,3339,15209.3270692011,7.9020653,0,original_stable,0
